series,timestamp,value,label
s2,2023-01-22T14:06:45Z,986,
s3,2023-01-22T13:57:01Z,875,
s3,2023-01-22T13:57:02Z,883,
s3,2023-01-22T13:57:03Z,891,
s3,2023-01-22T13:57:04Z,898,
s3,2023-01-22T13:57:05Z,904,
s3,2023-01-22T13:57:06Z,909,
s3,2023-01-22T13:57:07Z,914,
s3,2023-01-22T13:57:08Z,919,
s3,2023-01-22T13:57:09Z,923,
s3,2023-01-22T13:57:10Z,927,
s3,2023-01-22T13:57:11Z,930,
s3,2023-01-22T13:57:12Z,933,
s3,2023-01-22T13:57:13Z,936,
s3,2023-01-22T13:57:14Z,938,
s3,2023-01-22T13:57:15Z,940,
s3,2023-01-22T13:57:16Z,942,
s3,2023-01-22T13:57:17Z,944,
s3,2023-01-22T13:57:18Z,945,
s3,2023-01-22T13:57:19Z,947,
s3,2023-01-22T13:57:20Z,948,
s3,2023-01-22T13:57:21Z,949,
s3,2023-01-22T13:57:22Z,950,
s3,2023-01-22T13:57:23Z,951,
s3,2023-01-22T13:57:24Z,952,
s3,2023-01-22T13:57:25Z,953,
s3,2023-01-22T13:57:26Z,954,
s3,2023-01-22T13:57:27Z,954,
s3,2023-01-22T13:57:28Z,955,
s3,2023-01-22T13:57:29Z,956,
s3,2023-01-22T13:57:30Z,956,
s3,2023-01-22T13:57:31Z,956,
s3,2023-01-22T13:57:32Z,956,
s3,2023-01-22T13:57:33Z,956,
s3,2023-01-22T13:57:34Z,956,
s3,2023-01-22T13:57:35Z,956,
s3,2023-01-22T13:57:36Z,957,
s3,2023-01-22T13:57:37Z,957,
s3,2023-01-22T13:57:38Z,958,
s3,2023-01-22T13:57:39Z,958,
s3,2023-01-22T13:57:40Z,959,
s3,2023-01-22T13:57:41Z,959,
s3,2023-01-22T13:57:42Z,959,
s3,2023-01-22T13:57:43Z,959,
s3,2023-01-22T13:57:44Z,959,
s3,2023-01-22T13:57:45Z,959,
s3,2023-01-22T13:57:46Z,959,
s3,2023-01-22T13:57:47Z,959,
s3,2023-01-22T13:57:48Z,959,
s3,2023-01-22T13:57:49Z,959,
s3,2023-01-22T13:57:50Z,960,
s3,2023-01-22T13:57:51Z,960,
s3,2023-01-22T13:57:52Z,960,
s3,2023-01-22T13:57:53Z,960,
s3,2023-01-22T13:57:54Z,961,
s3,2023-01-22T13:57:55Z,961,
s3,2023-01-22T13:57:56Z,961,
s3,2023-01-22T13:57:57Z,961,
s3,2023-01-22T13:57:58Z,961,
s3,2023-01-22T13:57:59Z,961,
s3,2023-01-22T13:58:00Z,961,
s3,2023-01-22T13:58:01Z,961,
s3,2023-01-22T13:58:02Z,961,
s3,2023-01-22T13:58:03Z,961,
s3,2023-01-22T13:58:04Z,961,
s3,2023-01-22T13:58:05Z,961,
s3,2023-01-22T13:58:06Z,961,
s3,2023-01-22T13:58:07Z,961,
s3,2023-01-22T13:58:08Z,961,
s3,2023-01-22T13:58:09Z,961,
s3,2023-01-22T13:58:10Z,961,
s3,2023-01-22T13:58:11Z,961,
s3,2023-01-22T13:58:12Z,961,
s3,2023-01-22T13:58:13Z,961,
s3,2023-01-22T13:58:14Z,961,
s3,2023-01-22T13:58:15Z,961,
s3,2023-01-22T13:58:16Z,961,
s3,2023-01-22T13:58:17Z,962,
s3,2023-01-22T13:58:18Z,962,
s3,2023-01-22T13:58:19Z,962,
s3,2023-01-22T13:58:20Z,962,
s3,2023-01-22T13:58:21Z,962,
s3,2023-01-22T13:58:22Z,962,
s3,2023-01-22T13:58:23Z,962,
s3,2023-01-22T13:58:24Z,962,
s3,2023-01-22T13:58:25Z,962,
s3,2023-01-22T13:58:26Z,963,
s3,2023-01-22T13:58:27Z,963,
s3,2023-01-22T13:58:28Z,962,
s3,2023-01-22T13:58:29Z,962,
s3,2023-01-22T13:58:30Z,962,
s3,2023-01-22T13:58:31Z,962,
s3,2023-01-22T13:58:32Z,962,
s3,2023-01-22T13:58:33Z,961,
s3,2023-01-22T13:58:34Z,959,
s3,2023-01-22T13:58:35Z,957,
s3,2023-01-22T13:58:36Z,955,
s3,2023-01-22T13:58:37Z,953,
s3,2023-01-22T13:58:38Z,951,
s3,2023-01-22T13:58:39Z,950,
s3,2023-01-22T13:58:40Z,949,
s3,2023-01-22T13:58:41Z,948,
s3,2023-01-22T13:58:42Z,947,
s3,2023-01-22T13:58:43Z,946,
s3,2023-01-22T13:58:44Z,945,
s3,2023-01-22T13:58:45Z,944,
s3,2023-01-22T13:58:46Z,943,
s3,2023-01-22T13:58:47Z,943,
s3,2023-01-22T13:58:48Z,942,
s3,2023-01-22T13:58:49Z,941,
s3,2023-01-22T13:58:50Z,941,
s3,2023-01-22T13:58:51Z,941,
s3,2023-01-22T13:58:52Z,941,
s3,2023-01-22T13:58:53Z,941,
s3,2023-01-22T13:58:54Z,941,
s3,2023-01-22T13:58:55Z,941,
s3,2023-01-22T13:58:56Z,941,
s3,2023-01-22T13:58:57Z,941,
s3,2023-01-22T13:58:58Z,941,
s3,2023-01-22T13:58:59Z,941,
s3,2023-01-22T13:59:00Z,941,
s3,2023-01-22T13:59:01Z,941,
s3,2023-01-22T13:59:02Z,941,
s3,2023-01-22T13:59:03Z,941,
s3,2023-01-22T13:59:04Z,941,
s3,2023-01-22T13:59:05Z,941,
s3,2023-01-22T13:59:06Z,940,
s3,2023-01-22T13:59:07Z,940,
s3,2023-01-22T13:59:08Z,940,
s3,2023-01-22T13:59:09Z,940,
s3,2023-01-22T13:59:10Z,940,
s3,2023-01-22T13:59:11Z,940,
s3,2023-01-22T13:59:12Z,940,
s3,2023-01-22T13:59:13Z,940,
s3,2023-01-22T13:59:14Z,940,
s3,2023-01-22T13:59:15Z,940,
s3,2023-01-22T13:59:16Z,940,
s3,2023-01-22T13:59:17Z,940,
s3,2023-01-22T13:59:18Z,940,
s3,2023-01-22T13:59:19Z,940,
s3,2023-01-22T13:59:20Z,940,
s3,2023-01-22T13:59:21Z,940,
s3,2023-01-22T13:59:22Z,940,
s3,2023-01-22T13:59:23Z,940,
s3,2023-01-22T13:59:24Z,940,
s3,2023-01-22T13:59:25Z,940,
s3,2023-01-22T13:59:26Z,940,
s3,2023-01-22T13:59:27Z,940,
s3,2023-01-22T13:59:28Z,940,
s3,2023-01-22T13:59:29Z,939,
s3,2023-01-22T13:59:30Z,939,
s3,2023-01-22T13:59:31Z,939,
s3,2023-01-22T13:59:32Z,939,
s3,2023-01-22T13:59:33Z,939,
s3,2023-01-22T13:59:34Z,939,
s3,2023-01-22T13:59:35Z,939,
s3,2023-01-22T13:59:36Z,939,
s3,2023-01-22T13:59:37Z,939,
s3,2023-01-22T13:59:38Z,939,
s3,2023-01-22T13:59:39Z,939,
s3,2023-01-22T13:59:40Z,939,
s3,2023-01-22T13:59:41Z,939,
s3,2023-01-22T13:59:42Z,939,
s3,2023-01-22T13:59:43Z,939,
s3,2023-01-22T13:59:44Z,939,
s3,2023-01-22T13:59:45Z,939,
s3,2023-01-22T13:59:46Z,939,
s3,2023-01-22T13:59:47Z,939,
s3,2023-01-22T13:59:48Z,939,
s3,2023-01-22T13:59:49Z,940,
s3,2023-01-22T13:59:50Z,940,
s3,2023-01-22T13:59:51Z,940,
s3,2023-01-22T13:59:52Z,940,
s3,2023-01-22T13:59:53Z,941,
s3,2023-01-22T13:59:54Z,941,
s3,2023-01-22T13:59:55Z,941,
s3,2023-01-22T13:59:56Z,941,
s3,2023-01-22T13:59:57Z,941,
s3,2023-01-22T13:59:58Z,942,
s3,2023-01-22T13:59:59Z,942,
s3,2023-01-22T14:00:00Z,942,
s3,2023-01-22T14:00:01Z,941,
s3,2023-01-22T14:00:02Z,940,
s3,2023-01-22T14:00:03Z,940,
s3,2023-01-22T14:00:04Z,940,
s3,2023-01-22T14:00:05Z,940,
s3,2023-01-22T14:00:06Z,940,
s3,2023-01-22T14:00:07Z,940,
s3,2023-01-22T14:00:08Z,940,
s3,2023-01-22T14:00:09Z,940,
s3,2023-01-22T14:00:10Z,941,
s3,2023-01-22T14:00:11Z,943,
s3,2023-01-22T14:00:12Z,946,
s3,2023-01-22T14:00:13Z,952,
s3,2023-01-22T14:00:14Z,957,
s3,2023-01-22T14:00:15Z,961,
s3,2023-01-22T14:00:16Z,966,
s3,2023-01-22T14:00:17Z,969,
s3,2023-01-22T14:00:18Z,973,
s3,2023-01-22T14:00:19Z,976,
s3,2023-01-22T14:00:20Z,978,
s3,2023-01-22T14:00:21Z,980,
s3,2023-01-22T14:00:22Z,982,
s3,2023-01-22T14:00:23Z,984,
s3,2023-01-22T14:00:24Z,986,
s3,2023-01-22T14:00:25Z,987,
s3,2023-01-22T14:00:26Z,988,
s3,2023-01-22T14:00:27Z,989,
s3,2023-01-22T14:00:28Z,990,
s3,2023-01-22T14:00:29Z,991,
s3,2023-01-22T14:00:30Z,992,
s3,2023-01-22T14:00:31Z,993,
s3,2023-01-22T14:00:32Z,994,
s3,2023-01-22T14:00:33Z,995,
s3,2023-01-22T14:00:34Z,995,
s3,2023-01-22T14:00:35Z,996,
s3,2023-01-22T14:00:36Z,996,
s3,2023-01-22T14:00:37Z,997,
s3,2023-01-22T14:00:38Z,997,
s3,2023-01-22T14:00:39Z,997,
s3,2023-01-22T14:00:40Z,997,
s3,2023-01-22T14:00:41Z,997,
s3,2023-01-22T14:00:42Z,998,
s3,2023-01-22T14:00:43Z,998,
s3,2023-01-22T14:00:44Z,999,
s3,2023-01-22T14:00:45Z,999,
s3,2023-01-22T14:00:46Z,999,
s3,2023-01-22T14:00:47Z,999,
s3,2023-01-22T14:00:48Z,999,
s3,2023-01-22T14:00:49Z,999,
s3,2023-01-22T14:00:50Z,999,
s3,2023-01-22T14:00:51Z,999,
s3,2023-01-22T14:00:52Z,999,
s3,2023-01-22T14:00:53Z,999,
s3,2023-01-22T14:00:54Z,999,
s3,2023-01-22T14:00:55Z,999,
s3,2023-01-22T14:00:56Z,999,
s3,2023-01-22T14:00:57Z,999,
s3,2023-01-22T14:00:58Z,999,
s3,2023-01-22T14:00:59Z,1000,
s3,2023-01-22T14:01:00Z,1000,
s3,2023-01-22T14:01:01Z,1000,
s3,2023-01-22T14:01:02Z,1000,
s3,2023-01-22T14:01:03Z,1000,
s3,2023-01-22T14:01:04Z,1001,
s3,2023-01-22T14:01:05Z,1001,
s3,2023-01-22T14:01:06Z,1001,
s3,2023-01-22T14:01:07Z,1002,
s3,2023-01-22T14:01:08Z,1002,
s3,2023-01-22T14:01:09Z,1003,
s3,2023-01-22T14:01:10Z,1003,
s3,2023-01-22T14:01:11Z,1003,
s3,2023-01-22T14:01:12Z,1003,
s3,2023-01-22T14:01:13Z,1003,
s3,2023-01-22T14:01:14Z,1003,
s3,2023-01-22T14:01:15Z,1003,
s3,2023-01-22T14:01:16Z,1003,
s3,2023-01-22T14:01:17Z,1003,
s3,2023-01-22T14:01:18Z,1003,
s3,2023-01-22T14:01:19Z,1003,
s3,2023-01-22T14:01:20Z,1003,
s3,2023-01-22T14:01:21Z,1002,
s3,2023-01-22T14:01:22Z,1002,
s3,2023-01-22T14:01:23Z,1002,
s3,2023-01-22T14:01:24Z,1002,
s3,2023-01-22T14:01:25Z,1002,
s3,2023-01-22T14:01:26Z,1002,
s3,2023-01-22T14:01:27Z,1002,
s3,2023-01-22T14:01:28Z,1002,
s3,2023-01-22T14:01:29Z,1002,
s3,2023-01-22T14:01:30Z,1002,
s3,2023-01-22T14:01:31Z,1002,
s3,2023-01-22T14:01:32Z,1002,
s3,2023-01-22T14:01:33Z,1002,
s3,2023-01-22T14:01:34Z,1002,
s3,2023-01-22T14:01:35Z,1002,
s3,2023-01-22T14:01:36Z,1002,
s3,2023-01-22T14:01:37Z,1002,
s3,2023-01-22T14:01:38Z,1002,
s3,2023-01-22T14:01:39Z,1002,
s3,2023-01-22T14:01:40Z,1002,
s3,2023-01-22T14:01:41Z,1002,
s3,2023-01-22T14:01:42Z,1002,
s3,2023-01-22T14:01:43Z,1002,
s3,2023-01-22T14:01:44Z,1002,
s3,2023-01-22T14:01:45Z,1002,
s3,2023-01-22T14:01:46Z,1002,
s3,2023-01-22T14:01:47Z,1002,
s3,2023-01-22T14:01:48Z,1002,
s3,2023-01-22T14:01:49Z,1002,
s3,2023-01-22T14:01:50Z,1001,
s3,2023-01-22T14:01:51Z,999,
s3,2023-01-22T14:01:52Z,995,
s3,2023-01-22T14:01:53Z,990,
s3,2023-01-22T14:01:54Z,985,
s3,2023-01-22T14:01:55Z,980,
s3,2023-01-22T14:01:56Z,976,
s3,2023-01-22T14:01:57Z,972,
s3,2023-01-22T14:01:58Z,969,
s3,2023-01-22T14:01:59Z,966,
s3,2023-01-22T14:02:00Z,963,
s3,2023-01-22T14:02:01Z,960,
s3,2023-01-22T14:02:02Z,958,
s3,2023-01-22T14:02:03Z,956,
s3,2023-01-22T14:02:04Z,955,
s3,2023-01-22T14:02:05Z,954,
s3,2023-01-22T14:02:06Z,953,
s3,2023-01-22T14:02:07Z,952,
s3,2023-01-22T14:02:08Z,951,
s3,2023-01-22T14:02:09Z,948,
s3,2023-01-22T14:02:10Z,947,
s3,2023-01-22T14:02:11Z,946,
s3,2023-01-22T14:02:12Z,945,
s3,2023-01-22T14:02:13Z,944,
s3,2023-01-22T14:02:14Z,943,
s3,2023-01-22T14:02:15Z,943,
s3,2023-01-22T14:02:16Z,943,
s3,2023-01-22T14:02:17Z,943,
s3,2023-01-22T14:02:18Z,943,
s3,2023-01-22T14:02:19Z,943,
s3,2023-01-22T14:02:20Z,943,
s3,2023-01-22T14:02:21Z,943,
s3,2023-01-22T14:02:22Z,943,
s3,2023-01-22T14:02:23Z,942,
s3,2023-01-22T14:02:24Z,942,
s3,2023-01-22T14:02:25Z,942,
s3,2023-01-22T14:02:26Z,942,
s3,2023-01-22T14:02:27Z,942,
s3,2023-01-22T14:02:28Z,941,
s3,2023-01-22T14:02:29Z,941,
s3,2023-01-22T14:02:30Z,941,
s3,2023-01-22T14:02:31Z,941,
s3,2023-01-22T14:02:32Z,941,
s3,2023-01-22T14:02:33Z,941,
s3,2023-01-22T14:02:34Z,941,
s3,2023-01-22T14:02:35Z,941,
s3,2023-01-22T14:02:36Z,941,
s3,2023-01-22T14:02:37Z,941,
s3,2023-01-22T14:02:38Z,941,
s3,2023-01-22T14:02:39Z,941,
s3,2023-01-22T14:02:40Z,941,
s3,2023-01-22T14:02:41Z,941,
s3,2023-01-22T14:02:42Z,941,
s3,2023-01-22T14:02:43Z,941,
s3,2023-01-22T14:02:44Z,941,
s3,2023-01-22T14:02:45Z,941,
s3,2023-01-22T14:02:46Z,941,
s3,2023-01-22T14:02:47Z,941,
s3,2023-01-22T14:02:48Z,940,
s3,2023-01-22T14:02:49Z,940,
s3,2023-01-22T14:02:50Z,940,
s3,2023-01-22T14:02:51Z,940,
s3,2023-01-22T14:02:52Z,940,
s3,2023-01-22T14:02:53Z,940,
s3,2023-01-22T14:02:54Z,940,
s3,2023-01-22T14:02:55Z,940,
s3,2023-01-22T14:02:56Z,940,
s3,2023-01-22T14:02:57Z,940,
s3,2023-01-22T14:02:58Z,940,
s3,2023-01-22T14:02:59Z,941,
s3,2023-01-22T14:03:00Z,941,
s3,2023-01-22T14:03:01Z,941,
s3,2023-01-22T14:03:02Z,941,
s3,2023-01-22T14:03:03Z,941,
s3,2023-01-22T14:03:04Z,941,
s3,2023-01-22T14:03:05Z,941,
s3,2023-01-22T14:03:06Z,941,
s3,2023-01-22T14:03:07Z,941,
s3,2023-01-22T14:03:08Z,941,
s3,2023-01-22T14:03:09Z,940,
s3,2023-01-22T14:03:10Z,940,
s3,2023-01-22T14:03:11Z,939,
s3,2023-01-22T14:03:12Z,939,
s3,2023-01-22T14:03:13Z,939,
s3,2023-01-22T14:03:14Z,939,
s3,2023-01-22T14:03:15Z,939,
s3,2023-01-22T14:03:16Z,939,
s3,2023-01-22T14:03:17Z,939,
s3,2023-01-22T14:03:18Z,939,
s3,2023-01-22T14:03:19Z,939,
s3,2023-01-22T14:03:20Z,939,
s3,2023-01-22T14:03:21Z,939,
s3,2023-01-22T14:03:22Z,940,
s3,2023-01-22T14:03:23Z,941,
s3,2023-01-22T14:03:24Z,944,
s3,2023-01-22T14:03:25Z,947,
s3,2023-01-22T14:03:26Z,949,
s3,2023-01-22T14:03:27Z,951,
s3,2023-01-22T14:03:28Z,952,
s3,2023-01-22T14:03:29Z,952,
s3,2023-01-22T14:03:30Z,953,
s3,2023-01-22T14:03:31Z,954,
s3,2023-01-22T14:03:32Z,954,
s3,2023-01-22T14:03:33Z,954,
s3,2023-01-22T14:03:34Z,954,
s3,2023-01-22T14:03:35Z,955,
s3,2023-01-22T14:03:36Z,955,
s3,2023-01-22T14:03:37Z,955,
s3,2023-01-22T14:03:38Z,955,
s3,2023-01-22T14:03:39Z,956,
s3,2023-01-22T14:03:40Z,957,
s3,2023-01-22T14:03:41Z,957,
s3,2023-01-22T14:03:42Z,957,
s3,2023-01-22T14:03:43Z,957,
s3,2023-01-22T14:03:44Z,957,
s3,2023-01-22T14:03:45Z,957,
s3,2023-01-22T14:03:46Z,957,
s3,2023-01-22T14:03:47Z,957,
s3,2023-01-22T14:03:48Z,957,
s3,2023-01-22T14:03:49Z,957,
s3,2023-01-22T14:03:50Z,957,
s3,2023-01-22T14:03:51Z,957,
s3,2023-01-22T14:03:52Z,957,
s3,2023-01-22T14:03:53Z,958,
s3,2023-01-22T14:03:54Z,959,
s3,2023-01-22T14:03:55Z,959,
s3,2023-01-22T14:03:56Z,959,
s3,2023-01-22T14:03:57Z,959,
s3,2023-01-22T14:03:58Z,959,
s3,2023-01-22T14:03:59Z,959,
s3,2023-01-22T14:04:00Z,960,
s3,2023-01-22T14:04:01Z,960,
s3,2023-01-22T14:04:02Z,961,
s3,2023-01-22T14:04:03Z,961,
s3,2023-01-22T14:04:04Z,961,
s3,2023-01-22T14:04:05Z,961,
s3,2023-01-22T14:04:06Z,961,
s3,2023-01-22T14:04:07Z,962,
s3,2023-01-22T14:04:08Z,963,
s3,2023-01-22T14:04:09Z,963,
s3,2023-01-22T14:04:10Z,964,
s3,2023-01-22T14:04:11Z,964,
s3,2023-01-22T14:04:12Z,964,
s3,2023-01-22T14:04:13Z,964,
s3,2023-01-22T14:04:14Z,964,
s3,2023-01-22T14:04:15Z,964,
s3,2023-01-22T14:04:16Z,964,
s3,2023-01-22T14:04:17Z,964,
s3,2023-01-22T14:04:18Z,964,
s3,2023-01-22T14:04:19Z,964,
s3,2023-01-22T14:04:20Z,964,
s3,2023-01-22T14:04:21Z,964,
s3,2023-01-22T14:04:22Z,964,
s3,2023-01-22T14:04:23Z,964,
s3,2023-01-22T14:04:24Z,963,
s3,2023-01-22T14:04:25Z,963,
s3,2023-01-22T14:04:26Z,963,
s3,2023-01-22T14:04:27Z,963,
s3,2023-01-22T14:04:28Z,963,
s3,2023-01-22T14:04:29Z,963,
s3,2023-01-22T14:04:30Z,963,
s3,2023-01-22T14:04:31Z,963,
s3,2023-01-22T14:04:32Z,963,
s3,2023-01-22T14:04:33Z,963,
s3,2023-01-22T14:04:34Z,963,
s3,2023-01-22T14:04:35Z,963,
s3,2023-01-22T14:04:36Z,963,
s3,2023-01-22T14:04:37Z,963,
s3,2023-01-22T14:04:38Z,963,
s3,2023-01-22T14:04:39Z,963,
s3,2023-01-22T14:04:40Z,963,
s3,2023-01-22T14:04:41Z,963,
s3,2023-01-22T14:04:42Z,963,
s3,2023-01-22T14:04:43Z,963,
s3,2023-01-22T14:04:44Z,963,
s3,2023-01-22T14:04:45Z,963,
s3,2023-01-22T14:04:46Z,963,
s3,2023-01-22T14:04:47Z,963,
s3,2023-01-22T14:04:48Z,963,
s3,2023-01-22T14:04:49Z,963,
s3,2023-01-22T14:04:50Z,963,
s3,2023-01-22T14:04:51Z,963,
s3,2023-01-22T14:04:52Z,963,
s3,2023-01-22T14:04:53Z,963,
s3,2023-01-22T14:04:54Z,963,
s3,2023-01-22T14:04:55Z,963,
s3,2023-01-22T14:04:56Z,963,
s3,2023-01-22T14:04:57Z,963,
s3,2023-01-22T14:04:58Z,963,
s3,2023-01-22T14:04:59Z,964,
s3,2023-01-22T14:05:00Z,965,
s3,2023-01-22T14:05:01Z,966,
s3,2023-01-22T14:05:02Z,967,
s3,2023-01-22T14:05:03Z,968,
s3,2023-01-22T14:05:04Z,968,
s3,2023-01-22T14:05:05Z,969,
s3,2023-01-22T14:05:06Z,969,
s3,2023-01-22T14:05:07Z,969,
s3,2023-01-22T14:05:08Z,969,
s3,2023-01-22T14:05:09Z,969,
s3,2023-01-22T14:05:10Z,969,
s3,2023-01-22T14:05:11Z,969,
s3,2023-01-22T14:05:12Z,969,
s3,2023-01-22T14:05:13Z,969,
s3,2023-01-22T14:05:14Z,969,
s3,2023-01-22T14:05:15Z,969,
s3,2023-01-22T14:05:16Z,969,
s3,2023-01-22T14:05:17Z,969,
s3,2023-01-22T14:05:18Z,969,
s3,2023-01-22T14:05:19Z,969,
s3,2023-01-22T14:05:20Z,969,
s3,2023-01-22T14:05:21Z,969,
s3,2023-01-22T14:05:22Z,968,
s3,2023-01-22T14:05:23Z,967,
s3,2023-01-22T14:05:24Z,966,
s3,2023-01-22T14:05:25Z,964,
s3,2023-01-22T14:05:26Z,963,
s3,2023-01-22T14:05:27Z,961,
s3,2023-01-22T14:05:28Z,960,
s3,2023-01-22T14:05:29Z,959,
s3,2023-01-22T14:05:30Z,958,
s3,2023-01-22T14:05:31Z,958,
s3,2023-01-22T14:05:32Z,958,
s3,2023-01-22T14:05:33Z,958,
s3,2023-01-22T14:05:34Z,958,
s3,2023-01-22T14:05:35Z,958,
s3,2023-01-22T14:05:36Z,958,
s3,2023-01-22T14:05:37Z,958,
s3,2023-01-22T14:05:38Z,958,
s3,2023-01-22T14:05:39Z,958,
s3,2023-01-22T14:05:40Z,958,
s3,2023-01-22T14:05:41Z,958,
s3,2023-01-22T14:05:42Z,958,
s3,2023-01-22T14:05:43Z,958,
s3,2023-01-22T14:05:44Z,958,
s3,2023-01-22T14:05:45Z,958,
s3,2023-01-22T14:05:46Z,958,
s3,2023-01-22T14:05:47Z,958,
s3,2023-01-22T14:05:48Z,958,
s3,2023-01-22T14:05:49Z,958,
s3,2023-01-22T14:05:50Z,958,
s3,2023-01-22T14:05:51Z,958,
s3,2023-01-22T14:05:52Z,958,
s3,2023-01-22T14:05:53Z,959,
s3,2023-01-22T14:05:54Z,959,
s3,2023-01-22T14:05:55Z,959,
s3,2023-01-22T14:05:56Z,959,
s3,2023-01-22T14:05:57Z,959,
s3,2023-01-22T14:05:58Z,958,
s3,2023-01-22T14:05:59Z,958,
s3,2023-01-22T14:06:00Z,958,
s3,2023-01-22T14:06:01Z,958,
s3,2023-01-22T14:06:02Z,958,
s3,2023-01-22T14:06:03Z,958,
s3,2023-01-22T14:06:04Z,958,
s3,2023-01-22T14:06:05Z,958,
s3,2023-01-22T14:06:06Z,958,
s3,2023-01-22T14:06:07Z,958,
s3,2023-01-22T14:06:08Z,958,
s3,2023-01-22T14:06:09Z,958,
s3,2023-01-22T14:06:10Z,958,
s3,2023-01-22T14:06:11Z,958,
s3,2023-01-22T14:06:12Z,958,
s3,2023-01-22T14:06:13Z,958,
s3,2023-01-22T14:06:14Z,958,
s3,2023-01-22T14:06:15Z,958,
s3,2023-01-22T14:06:16Z,958,
s3,2023-01-22T14:06:17Z,958,
s3,2023-01-22T14:06:18Z,958,
s3,2023-01-22T14:06:19Z,958,
s3,2023-01-22T14:06:20Z,958,
s3,2023-01-22T14:06:21Z,958,
s3,2023-01-22T14:06:22Z,958,
s3,2023-01-22T14:06:23Z,957,
s3,2023-01-22T14:06:24Z,957,
s3,2023-01-22T14:06:25Z,957,
s3,2023-01-22T14:06:26Z,957,
s3,2023-01-22T14:06:27Z,957,
s3,2023-01-22T14:06:28Z,957,
s3,2023-01-22T14:06:29Z,957,
s3,2023-01-22T14:06:30Z,957,
s3,2023-01-22T14:06:31Z,957,
s3,2023-01-22T14:06:32Z,958,
s3,2023-01-22T14:06:33Z,958,
s3,2023-01-22T14:06:34Z,958,
s3,2023-01-22T14:06:35Z,958,
s3,2023-01-22T14:06:36Z,958,
s3,2023-01-22T14:06:37Z,956,
s3,2023-01-22T14:06:38Z,955,
s3,2023-01-22T14:06:39Z,953,
s3,2023-01-22T14:06:40Z,951,
s3,2023-01-22T14:06:41Z,950,
s3,2023-01-22T14:06:42Z,949,
s3,2023-01-22T14:06:43Z,948,
